datetime,tile_id,city,app,day,hour,traffic,time
2019-03-24 21:00:00,48885,Lyon,Instagram,20190324,21,590887,21:00
2019-03-24 21:00:00,78122,Lyon,Instagram,20190324,21,88760,21:00
2019-03-24 23:00:00,41496,Lyon,Instagram,20190324,23,3723,23:00
2019-03-24 23:00:00,51571,Lyon,Instagram,20190324,23,27084,23:00
2019-03-24 20:00:00,98860,Lyon,Instagram,20190324,20,69185,20:00
2019-03-24 22:00:00,74351,Lyon,Instagram,20190324,22,44742,22:00
2019-03-24 19:00:00,84196,Lyon,Instagram,20190324,19,246309,19:00
2019-03-24 21:00:00,79171,Lyon,Instagram,20190324,21,38526,21:00
2019-03-24 21:00:00,60106,Lyon,Instagram,20190324,21,1758663,21:00
2019-03-24 21:00:00,36559,Lyon,Instagram,20190324,21,145409,21:00
2019-03-24 18:00:00,66912,Lyon,Instagram,20190324,18,160771,18:00
2019-03-24 21:00:00,15276,Lyon,Instagram,20190324,21,65337,21:00
2019-03-24 22:00:00,77527,Lyon,Instagram,20190324,22,55987,22:00
2019-03-24 18:00:00,87376,Lyon,Instagram,20190324,18,179608,18:00
2019-03-24 21:00:00,103743,Lyon,Instagram,20190324,21,34241,21:00
2019-03-24 18:00:00,40347,Lyon,Instagram,20190324,18,19689,18:00
2019-03-24 21:00:00,3808,Lyon,Instagram,20190324,21,112820,21:00
2019-03-24 22:00:00,62997,Lyon,Instagram,20190324,22,1197083,22:00
2019-03-24 21:00:00,38652,Lyon,Instagram,20190324,21,46100,21:00
2019-03-24 23:00:00,48599,Lyon,Instagram,20190324,23,472980,23:00
2019-03-24 20:00:00,29112,Lyon,Instagram,20190324,20,78977,20:00
2019-03-24 22:00:00,67553,Lyon,Instagram,20190324,22,2362601,22:00
2019-03-24 20:00:00,72371,Lyon,Instagram,20190324,20,95487,20:00
2019-03-24 18:00:00,62083,Lyon,Instagram,20190324,18,311707,18:00
2019-03-24 22:00:00,56324,Lyon,Instagram,20190324,22,114823,22:00
2019-03-24 20:00:00,64390,Lyon,Instagram,20190324,20,1682395,20:00
2019-03-24 20:00:00,73657,Lyon,Instagram,20190324,20,209586,20:00
2019-03-24 18:00:00,72541,Lyon,Instagram,20190324,18,64803,18:00
2019-03-24 22:00:00,100539,Lyon,Instagram,20190324,22,38055,22:00
2019-03-24 18:00:00,94857,Lyon,Instagram,20190324,18,35647,18:00
2019-03-24 19:00:00,79586,Lyon,Instagram,20190324,19,203866,19:00
2019-03-24 23:00:00,44996,Lyon,Instagram,20190324,23,28046,23:00
2019-03-24 20:00:00,65045,Lyon,Instagram,20190324,20,230192,20:00
2019-03-24 18:00:00,70932,Lyon,Instagram,20190324,18,82881,18:00
2019-03-24 19:00:00,58623,Lyon,Instagram,20190324,19,200163,19:00
2019-03-24 19:00:00,4677,Lyon,Instagram,20190324,19,78311,19:00
2019-03-24 19:00:00,87351,Lyon,Instagram,20190324,19,160384,19:00
2019-03-24 21:00:00,64838,Lyon,Instagram,20190324,21,51381,21:00
2019-03-24 23:00:00,3234,Lyon,Instagram,20190324,23,106833,23:00
2019-03-24 23:00:00,47807,Lyon,Instagram,20190324,23,74605,23:00
2019-03-24 22:00:00,116855,Lyon,Instagram,20190324,22,18256,22:00
2019-03-24 19:00:00,81954,Lyon,Instagram,20190324,19,183606,19:00
2019-03-24 21:00:00,68828,Lyon,Instagram,20190324,21,84902,21:00
2019-03-24 18:00:00,65664,Lyon,Instagram,20190324,18,80484,18:00
2019-03-24 22:00:00,36059,Lyon,Instagram,20190324,22,45373,22:00
2019-03-24 18:00:00,79649,Lyon,Instagram,20190324,18,260691,18:00
2019-03-24 23:00:00,53310,Lyon,Instagram,20190324,23,36327,23:00
2019-03-24 18:00:00,78330,Lyon,Instagram,20190324,18,53265,18:00
2019-03-24 21:00:00,20755,Lyon,Instagram,20190324,21,45525,21:00
2019-03-24 18:00:00,7246,Lyon,Instagram,20190324,18,82465,18:00
2019-03-24 19:00:00,72963,Lyon,Instagram,20190324,19,318152,19:00
2019-03-24 20:00:00,37975,Lyon,Instagram,20190324,20,55304,20:00
2019-03-24 19:00:00,46068,Lyon,Instagram,20190324,19,237835,19:00
2019-03-24 23:00:00,58142,Lyon,Instagram,20190324,23,198541,23:00
2019-03-24 19:00:00,62707,Lyon,Instagram,20190324,19,903817,19:00
2019-03-24 18:00:00,37247,Lyon,Instagram,20190324,18,55773,18:00
2019-03-24 21:00:00,104844,Lyon,Instagram,20190324,21,36958,21:00
2019-03-24 21:00:00,55612,Lyon,Instagram,20190324,21,71090,21:00
2019-03-24 21:00:00,76674,Lyon,Instagram,20190324,21,84633,21:00
2019-03-24 19:00:00,68047,Lyon,Instagram,20190324,19,55020,19:00
2019-03-24 19:00:00,83054,Lyon,Instagram,20190324,19,191809,19:00
2019-03-24 18:00:00,59920,Lyon,Instagram,20190324,18,61339,18:00
2019-03-24 21:00:00,44127,Lyon,Instagram,20190324,21,49127,21:00
2019-03-24 22:00:00,74432,Lyon,Instagram,20190324,22,392272,22:00
2019-03-24 22:00:00,76080,Lyon,Instagram,20190324,22,48637,22:00
2019-03-24 22:00:00,54719,Lyon,Instagram,20190324,22,47157,22:00
2019-03-24 19:00:00,64601,Lyon,Instagram,20190324,19,79066,19:00
2019-03-24 22:00:00,69362,Lyon,Instagram,20190324,22,183674,22:00
2019-03-24 22:00:00,81389,Lyon,Instagram,20190324,22,350724,22:00
2019-03-24 19:00:00,82427,Lyon,Instagram,20190324,19,63807,19:00
2019-03-24 20:00:00,102878,Lyon,Instagram,20190324,20,44867,20:00
2019-03-24 23:00:00,101447,Lyon,Instagram,20190324,23,20744,23:00
2019-03-24 18:00:00,42643,Lyon,Instagram,20190324,18,36640,18:00
2019-03-24 18:00:00,110320,Lyon,Instagram,20190324,18,24718,18:00
2019-03-24 21:00:00,110623,Lyon,Instagram,20190324,21,15594,21:00
2019-03-24 23:00:00,80487,Lyon,Instagram,20190324,23,95585,23:00
2019-03-24 18:00:00,67930,Lyon,Instagram,20190324,18,147333,18:00
2019-03-24 22:00:00,51595,Lyon,Instagram,20190324,22,47414,22:00
2019-03-24 20:00:00,112256,Lyon,Instagram,20190324,20,19961,20:00
2019-03-24 19:00:00,8658,Lyon,Instagram,20190324,19,64701,19:00
2019-03-24 18:00:00,39196,Lyon,Instagram,20190324,18,22466,18:00
2019-03-24 23:00:00,83566,Lyon,Instagram,20190324,23,54716,23:00
2019-03-24 21:00:00,87853,Lyon,Instagram,20190324,21,17145,21:00
2019-03-24 19:00:00,52428,Lyon,Instagram,20190324,19,49271,19:00
2019-03-24 20:00:00,54324,Lyon,Instagram,20190324,20,282900,20:00
2019-03-24 21:00:00,48596,Lyon,Instagram,20190324,21,636871,21:00
2019-03-24 18:00:00,40057,Lyon,Instagram,20190324,18,24121,18:00
2019-03-24 21:00:00,9500,Lyon,Instagram,20190324,21,14260,21:00
2019-03-24 18:00:00,76809,Lyon,Instagram,20190324,18,178698,18:00
2019-03-24 18:00:00,94018,Lyon,Instagram,20190324,18,41767,18:00
2019-03-24 20:00:00,74794,Lyon,Instagram,20190324,20,220745,20:00
2019-03-24 20:00:00,81242,Lyon,Instagram,20190324,20,65438,20:00
2019-03-24 20:00:00,60010,Lyon,Instagram,20190324,20,44840,20:00
2019-03-24 21:00:00,45207,Lyon,Instagram,20190324,21,98550,21:00
2019-03-24 20:00:00,77988,Lyon,Instagram,20190324,20,84350,20:00
2019-03-24 20:00:00,35131,Lyon,Instagram,20190324,20,171849,20:00
2019-03-24 22:00:00,70472,Lyon,Instagram,20190324,22,666277,22:00
2019-03-24 23:00:00,69206,Lyon,Instagram,20190324,23,61711,23:00
2019-03-24 20:00:00,93121,Lyon,Instagram,20190324,20,116791,20:00
2019-03-24 20:00:00,77606,Lyon,Instagram,20190324,20,222219,20:00
2019-03-24 21:00:00,50458,Lyon,Instagram,20190324,21,54652,21:00
2019-03-24 21:00:00,76013,Lyon,Instagram,20190324,21,55871,21:00
2019-03-24 23:00:00,76729,Lyon,Instagram,20190324,23,233024,23:00
2019-03-24 22:00:00,31701,Lyon,Instagram,20190324,22,83922,22:00
2019-03-24 20:00:00,50741,Lyon,Instagram,20190324,20,43768,20:00
2019-03-24 18:00:00,71417,Lyon,Instagram,20190324,18,118428,18:00
2019-03-24 18:00:00,105173,Lyon,Instagram,20190324,18,11572,18:00
2019-03-24 20:00:00,49877,Lyon,Instagram,20190324,20,44243,20:00
2019-03-24 20:00:00,47858,Lyon,Instagram,20190324,20,64570,20:00
2019-03-24 19:00:00,81286,Lyon,Instagram,20190324,19,47644,19:00
2019-03-21 00:00:00,60163,Lyon,YouTube,20190321,0,23168,0:00
2019-03-21 03:00:00,71940,Lyon,YouTube,20190321,3,12866,3:00
2019-03-21 02:00:00,64491,Lyon,YouTube,20190321,2,3464,2:00
2019-03-21 00:00:00,75638,Lyon,YouTube,20190321,0,35548,0:00
2019-03-21 01:00:00,48340,Lyon,YouTube,20190321,1,22282,1:00
2019-03-21 02:00:00,50695,Lyon,YouTube,20190321,2,11076,2:00
2019-03-21 03:00:00,58121,Lyon,YouTube,20190321,3,18966,3:00
2019-03-21 01:00:00,36039,Lyon,YouTube,20190321,1,1218,1:00
2019-03-21 00:00:00,79651,Lyon,YouTube,20190321,0,47831,0:00
2019-03-21 05:00:00,6941,Lyon,YouTube,20190321,5,5830,5:00
2019-03-21 05:00:00,57902,Lyon,YouTube,20190321,5,2260,5:00
2019-03-21 02:00:00,78561,Lyon,YouTube,20190321,2,5251,2:00
2019-03-21 02:00:00,65822,Lyon,YouTube,20190321,2,7645,2:00
2019-03-21 05:00:00,56344,Lyon,YouTube,20190321,5,24776,5:00
2019-03-21 02:00:00,114599,Lyon,YouTube,20190321,2,2255,2:00
2019-03-21 02:00:00,51241,Lyon,YouTube,20190321,2,12537,2:00
2019-03-21 00:00:00,62980,Lyon,YouTube,20190321,0,281782,0:00
2019-03-21 00:00:00,94245,Lyon,YouTube,20190321,0,25663,0:00
2019-03-21 05:00:00,59525,Lyon,YouTube,20190321,5,108296,5:00
2019-03-21 03:00:00,91639,Lyon,YouTube,20190321,3,7515,3:00
2019-03-21 02:00:00,79797,Lyon,YouTube,20190321,2,7931,2:00
2019-03-21 01:00:00,84547,Lyon,YouTube,20190321,1,10640,1:00
2019-03-21 01:00:00,69567,Lyon,YouTube,20190321,1,323593,1:00
2019-03-21 04:00:00,112057,Lyon,YouTube,20190321,4,226,4:00
2019-03-21 05:00:00,91127,Lyon,YouTube,20190321,5,1151,5:00
2019-03-21 03:00:00,83239,Lyon,YouTube,20190321,3,188,3:00
2019-03-21 00:00:00,108573,Lyon,YouTube,20190321,0,5159,0:00
2019-03-21 00:00:00,56892,Lyon,YouTube,20190321,0,626,0:00
2019-03-21 05:00:00,59771,Lyon,YouTube,20190321,5,1841,5:00
2019-03-21 04:00:00,58591,Lyon,YouTube,20190321,4,1558,4:00
2019-03-21 02:00:00,69766,Lyon,YouTube,20190321,2,8280,2:00
2019-03-21 02:00:00,75351,Lyon,YouTube,20190321,2,12044,2:00
2019-03-21 02:00:00,75260,Lyon,YouTube,20190321,2,3324,2:00
2019-03-21 05:00:00,61561,Lyon,YouTube,20190321,5,161895,5:00
2019-03-21 03:00:00,14992,Lyon,YouTube,20190321,3,880,3:00
2019-03-21 05:00:00,89666,Lyon,YouTube,20190321,5,5888,5:00
2019-03-21 03:00:00,36659,Lyon,YouTube,20190321,3,7838,3:00
2019-03-21 02:00:00,45166,Lyon,YouTube,20190321,2,7170,2:00
2019-03-21 01:00:00,71613,Lyon,YouTube,20190321,1,70826,1:00
2019-03-21 01:00:00,108914,Lyon,YouTube,20190321,1,754,1:00
2019-03-21 03:00:00,77438,Lyon,YouTube,20190321,3,1736,3:00
2019-03-21 01:00:00,104290,Lyon,YouTube,20190321,1,14387,1:00
2019-03-21 03:00:00,74960,Lyon,YouTube,20190321,3,1573,3:00
2019-03-21 01:00:00,55882,Lyon,YouTube,20190321,1,13441,1:00
2019-03-21 04:00:00,87898,Lyon,YouTube,20190321,4,9727,4:00
2019-03-21 05:00:00,79584,Lyon,YouTube,20190321,5,11357,5:00
2019-03-21 01:00:00,66794,Lyon,YouTube,20190321,1,11855,1:00
2019-03-21 05:00:00,71800,Lyon,YouTube,20190321,5,204,5:00
2019-03-21 05:00:00,101414,Lyon,YouTube,20190321,5,1372,5:00
2019-03-21 00:00:00,66434,Lyon,YouTube,20190321,0,139665,0:00
2019-03-21 00:00:00,79648,Lyon,YouTube,20190321,0,30636,0:00
2019-03-21 00:00:00,38031,Lyon,YouTube,20190321,0,10982,0:00
2019-03-21 04:00:00,84797,Lyon,YouTube,20190321,4,3367,4:00
2019-03-21 01:00:00,29669,Lyon,YouTube,20190321,1,21674,1:00
2019-03-21 01:00:00,88234,Lyon,YouTube,20190321,1,7262,1:00
2019-03-21 02:00:00,81478,Lyon,YouTube,20190321,2,7910,2:00
2019-03-21 00:00:00,47183,Lyon,YouTube,20190321,0,37422,0:00
2019-03-21 05:00:00,62873,Lyon,YouTube,20190321,5,10107,5:00
2019-03-21 03:00:00,73200,Lyon,YouTube,20190321,3,2997,3:00
2019-03-21 00:00:00,49552,Lyon,YouTube,20190321,0,15202,0:00
2019-03-21 05:00:00,49563,Lyon,YouTube,20190321,5,8160,5:00
2019-03-21 01:00:00,97146,Lyon,YouTube,20190321,1,13017,1:00
2019-03-21 01:00:00,81739,Lyon,YouTube,20190321,1,11927,1:00
2019-03-21 02:00:00,53808,Lyon,YouTube,20190321,2,217549,2:00
2019-03-21 02:00:00,94014,Lyon,YouTube,20190321,2,4917,2:00
2019-03-21 05:00:00,84830,Lyon,YouTube,20190321,5,208,5:00
2019-03-21 01:00:00,72283,Lyon,YouTube,20190321,1,21396,1:00
2019-03-21 02:00:00,60904,Lyon,YouTube,20190321,2,27490,2:00
2019-03-21 03:00:00,91918,Lyon,YouTube,20190321,3,42,3:00
2019-03-21 00:00:00,92266,Lyon,YouTube,20190321,0,8830,0:00
2019-03-21 03:00:00,78975,Lyon,YouTube,20190321,3,639,3:00
2019-03-21 00:00:00,69962,Lyon,YouTube,20190321,0,6356,0:00
2019-03-21 00:00:00,94543,Lyon,YouTube,20190321,0,17700,0:00
2019-03-21 02:00:00,110258,Lyon,YouTube,20190321,2,1465,2:00
2019-03-21 01:00:00,91613,Lyon,YouTube,20190321,1,12654,1:00
2019-03-21 02:00:00,73286,Lyon,YouTube,20190321,2,17664,2:00
2019-03-21 05:00:00,5785,Lyon,YouTube,20190321,5,1043,5:00
2019-03-21 04:00:00,88512,Lyon,YouTube,20190321,4,562,4:00
2019-03-21 00:00:00,62218,Lyon,YouTube,20190321,0,9491,0:00
2019-03-21 02:00:00,43196,Lyon,YouTube,20190321,2,31754,2:00
2019-03-21 04:00:00,42982,Lyon,YouTube,20190321,4,349,4:00
2019-03-21 05:00:00,71365,Lyon,YouTube,20190321,5,3564,5:00
2019-03-21 05:00:00,54013,Lyon,YouTube,20190321,5,6239,5:00
2019-03-21 05:00:00,63828,Lyon,YouTube,20190321,5,37404,5:00
2019-03-21 00:00:00,76010,Lyon,YouTube,20190321,0,4904,0:00
2019-03-21 02:00:00,36892,Lyon,YouTube,20190321,2,2016,2:00
2019-03-21 03:00:00,67937,Lyon,YouTube,20190321,3,77636,3:00
2019-03-21 02:00:00,70978,Lyon,YouTube,20190321,2,124984,2:00
2019-03-21 04:00:00,68874,Lyon,YouTube,20190321,4,1466,4:00
2019-03-21 01:00:00,57722,Lyon,YouTube,20190321,1,4959,1:00
2019-03-21 05:00:00,102293,Lyon,YouTube,20190321,5,2316,5:00
2019-03-21 04:00:00,109170,Lyon,YouTube,20190321,4,497,4:00
2019-03-21 01:00:00,120604,Lyon,YouTube,20190321,1,15694,1:00
2019-03-21 00:00:00,72707,Lyon,YouTube,20190321,0,85581,0:00
2019-03-21 02:00:00,33176,Lyon,YouTube,20190321,2,1151,2:00
2019-03-21 02:00:00,80068,Lyon,YouTube,20190321,2,1504,2:00
2019-03-21 02:00:00,88742,Lyon,YouTube,20190321,2,5400,2:00
2019-03-21 04:00:00,8936,Lyon,YouTube,20190321,4,1248,4:00
2019-03-21 01:00:00,64754,Lyon,YouTube,20190321,1,33477,1:00
2019-03-21 05:00:00,43544,Lyon,YouTube,20190321,5,3945,5:00
2019-03-21 03:00:00,71521,Lyon,YouTube,20190321,3,2725,3:00
2019-03-21 00:00:00,53814,Lyon,YouTube,20190321,0,193455,0:00
2019-03-21 02:00:00,39139,Lyon,YouTube,20190321,2,7491,2:00
2019-03-21 04:00:00,93342,Lyon,YouTube,20190321,4,4729,4:00
2019-03-21 05:00:00,68860,Lyon,YouTube,20190321,5,3105,5:00
2019-03-21 04:00:00,39436,Lyon,YouTube,20190321,4,6298,4:00
2019-03-21 02:00:00,59049,Lyon,YouTube,20190321,2,952,2:00
2019-03-21 02:00:00,55025,Lyon,YouTube,20190321,2,1917,2:00
2019-03-21 04:00:00,86487,Lyon,YouTube,20190321,4,3285,4:00
2019-03-21 01:00:00,46325,Lyon,YouTube,20190321,1,27813,1:00
2019-03-21 00:00:00,36955,Lyon,YouTube,20190321,0,10302,0:00
2019-03-21 02:00:00,28516,Lyon,YouTube,20190321,2,2901,2:00
2019-03-21 02:00:00,61555,Lyon,YouTube,20190321,2,52809,2:00
2019-03-21 02:00:00,54610,Lyon,YouTube,20190321,2,6704,2:00
2019-03-21 00:00:00,85927,Lyon,YouTube,20190321,0,2940,0:00
2019-03-21 02:00:00,94822,Lyon,YouTube,20190321,2,4259,2:00
2019-03-21 02:00:00,108889,Lyon,YouTube,20190321,2,1270,2:00
2019-03-21 05:00:00,72963,Lyon,YouTube,20190321,5,3492,5:00
2019-03-21 00:00:00,80733,Lyon,YouTube,20190321,0,34884,0:00
2019-03-21 00:00:00,64615,Lyon,YouTube,20190321,0,6438,0:00
2019-03-21 03:00:00,73764,Lyon,YouTube,20190321,3,1099,3:00
2019-03-21 05:00:00,50908,Lyon,YouTube,20190321,5,16480,5:00
2019-03-21 00:00:00,47304,Lyon,YouTube,20190321,0,6550,0:00
2019-03-21 05:00:00,66065,Lyon,YouTube,20190321,5,9258,5:00
2019-03-21 03:00:00,43721,Lyon,YouTube,20190321,3,163187,3:00
2019-03-21 02:00:00,82724,Lyon,YouTube,20190321,2,5116,2:00
2019-03-21 01:00:00,85642,Lyon,YouTube,20190321,1,7201,1:00
2019-03-21 01:00:00,33662,Lyon,YouTube,20190321,1,9618,1:00
2019-03-21 05:00:00,37740,Lyon,YouTube,20190321,5,1770,5:00
2019-03-21 04:00:00,66669,Lyon,YouTube,20190321,4,12521,4:00
2019-03-21 04:00:00,78861,Lyon,YouTube,20190321,4,1564,4:00
2019-03-21 03:00:00,60573,Lyon,YouTube,20190321,3,596,3:00
2019-03-21 02:00:00,90492,Lyon,YouTube,20190321,2,13575,2:00
2019-03-21 04:00:00,53758,Lyon,YouTube,20190321,4,22619,4:00
2019-03-21 00:00:00,68707,Lyon,YouTube,20190321,0,295036,0:00
2019-03-21 05:00:00,39718,Lyon,YouTube,20190321,5,12081,5:00
2019-03-21 05:00:00,53594,Lyon,YouTube,20190321,5,4385,5:00
2019-03-21 00:00:00,89663,Lyon,YouTube,20190321,0,4689,0:00
2019-03-21 01:00:00,34046,Lyon,YouTube,20190321,1,1672,1:00
2019-03-21 00:00:00,68642,Lyon,YouTube,20190321,0,13393,0:00
2019-03-21 00:00:00,93653,Lyon,YouTube,20190321,0,19226,0:00
2019-03-21 00:00:00,40959,Lyon,YouTube,20190321,0,6182,0:00
2019-03-21 04:00:00,88735,Lyon,YouTube,20190321,4,192,4:00
2019-03-21 03:00:00,38948,Lyon,YouTube,20190321,3,4872,3:00
2019-03-21 05:00:00,55512,Lyon,YouTube,20190321,5,29214,5:00
2019-03-21 02:00:00,78961,Lyon,YouTube,20190321,2,1922,2:00
2019-03-21 03:00:00,56758,Lyon,YouTube,20190321,3,1200,3:00
2019-03-21 00:00:00,45126,Lyon,YouTube,20190321,0,2751,0:00
2019-03-21 00:00:00,112287,Lyon,YouTube,20190321,0,975,0:00
2019-03-21 05:00:00,59463,Lyon,YouTube,20190321,5,2427,5:00
2019-03-21 03:00:00,82496,Lyon,YouTube,20190321,3,6282,3:00
2019-03-21 05:00:00,57844,Lyon,YouTube,20190321,5,54890,5:00
2019-03-21 05:00:00,69585,Lyon,YouTube,20190321,5,5593,5:00
2019-03-21 03:00:00,87377,Lyon,YouTube,20190321,3,3156,3:00
2019-03-21 03:00:00,65598,Lyon,YouTube,20190321,3,24369,3:00
2019-03-21 00:00:00,69818,Lyon,YouTube,20190321,0,52692,0:00
2019-03-21 05:00:00,72039,Lyon,YouTube,20190321,5,1356,5:00
2019-03-21 02:00:00,63872,Lyon,YouTube,20190321,2,42993,2:00
2019-03-21 05:00:00,76927,Lyon,YouTube,20190321,5,644,5:00
2019-03-21 05:00:00,98581,Lyon,YouTube,20190321,5,793,5:00
2019-03-21 02:00:00,75062,Lyon,YouTube,20190321,2,11019,2:00
2019-03-21 03:00:00,40926,Lyon,YouTube,20190321,3,4896,3:00
2019-03-21 00:00:00,55560,Lyon,YouTube,20190321,0,83031,0:00
2019-03-21 02:00:00,113992,Lyon,YouTube,20190321,2,1494,2:00
2019-03-21 03:00:00,75722,Lyon,YouTube,20190321,3,1746,3:00
2019-03-21 01:00:00,76244,Lyon,YouTube,20190321,1,16721,1:00
2019-03-21 00:00:00,71005,Lyon,YouTube,20190321,0,71760,0:00
2019-03-21 05:00:00,93925,Lyon,YouTube,20190321,5,618,5:00
2019-03-21 02:00:00,41148,Lyon,YouTube,20190321,2,15416,2:00
2019-03-21 02:00:00,76414,Lyon,YouTube,20190321,2,3649,2:00
2019-03-21 03:00:00,62499,Lyon,YouTube,20190321,3,871,3:00
2019-03-21 01:00:00,81216,Lyon,YouTube,20190321,1,3088,1:00
2019-03-21 01:00:00,80968,Lyon,YouTube,20190321,1,4679,1:00
2019-03-21 04:00:00,91929,Lyon,YouTube,20190321,4,1650,4:00
2019-03-21 02:00:00,37451,Lyon,YouTube,20190321,2,1049,2:00
2019-03-21 04:00:00,80087,Lyon,YouTube,20190321,4,998,4:00
2019-03-21 00:00:00,57602,Lyon,YouTube,20190321,0,32060,0:00
2019-03-21 02:00:00,80618,Lyon,YouTube,20190321,2,5206,2:00
2019-03-21 00:00:00,45576,Lyon,YouTube,20190321,0,8029,0:00
2019-03-21 05:00:00,71166,Lyon,YouTube,20190321,5,2637,5:00
2019-03-21 05:00:00,64320,Lyon,YouTube,20190321,5,4522,5:00
2019-03-21 00:00:00,29633,Lyon,YouTube,20190321,0,8660,0:00
2019-03-21 03:00:00,109690,Lyon,YouTube,20190321,3,1015,3:00
2019-03-21 02:00:00,64081,Lyon,YouTube,20190321,2,19861,2:00
2019-03-21 05:00:00,88165,Lyon,YouTube,20190321,5,1407,5:00
2019-03-21 02:00:00,32255,Lyon,YouTube,20190321,2,6240,2:00
2019-03-21 05:00:00,34275,Lyon,YouTube,20190321,5,3822,5:00
2019-03-21 04:00:00,70836,Lyon,YouTube,20190321,4,1261,4:00
2019-03-21 03:00:00,106600,Lyon,YouTube,20190321,3,6808,3:00
2019-03-21 02:00:00,42101,Lyon,YouTube,20190321,2,8524,2:00
2019-03-21 03:00:00,42711,Lyon,YouTube,20190321,3,1040,3:00
2019-03-21 00:00:00,82090,Lyon,YouTube,20190321,0,4238,0:00
2019-03-21 05:00:00,35222,Lyon,YouTube,20190321,5,4224,5:00
2019-03-21 01:00:00,4368,Lyon,YouTube,20190321,1,5939,1:00
2019-03-21 01:00:00,75237,Lyon,YouTube,20190321,1,11687,1:00
2019-03-21 00:00:00,57267,Lyon,YouTube,20190321,0,139683,0:00
2019-03-21 00:00:00,44613,Lyon,YouTube,20190321,0,23228,0:00
2019-03-21 00:00:00,46101,Lyon,YouTube,20190321,0,5154,0:00
2019-03-21 02:00:00,48289,Lyon,YouTube,20190321,2,28352,2:00
2019-03-21 02:00:00,112539,Lyon,YouTube,20190321,2,912,2:00
2019-03-21 04:00:00,71182,Lyon,YouTube,20190321,4,898,4:00
2019-03-21 02:00:00,94212,Lyon,YouTube,20190321,2,1170,2:00
2019-03-21 01:00:00,25077,Lyon,YouTube,20190321,1,19757,1:00
2019-03-21 01:00:00,90804,Lyon,YouTube,20190321,1,9610,1:00
2019-03-21 03:00:00,56350,Lyon,YouTube,20190321,3,46113,3:00
2019-03-21 01:00:00,79546,Lyon,YouTube,20190321,1,28818,1:00
2019-03-21 00:00:00,84981,Lyon,YouTube,20190321,0,2356,0:00
2019-03-21 00:00:00,93123,Lyon,YouTube,20190321,0,16627,0:00
2019-03-21 04:00:00,55512,Lyon,YouTube,20190321,4,23897,4:00
2019-03-21 02:00:00,55176,Lyon,YouTube,20190321,2,246378,2:00
2019-03-21 04:00:00,81335,Lyon,YouTube,20190321,4,2835,4:00
2019-03-21 03:00:00,64074,Lyon,YouTube,20190321,3,8017,3:00
2019-03-21 02:00:00,37434,Lyon,YouTube,20190321,2,2972,2:00
2019-03-21 01:00:00,78242,Lyon,YouTube,20190321,1,55350,1:00
2019-03-21 04:00:00,98311,Lyon,YouTube,20190321,4,841,4:00
2019-03-21 05:00:00,58449,Lyon,YouTube,20190321,5,5925,5:00
2019-03-21 01:00:00,38952,Lyon,YouTube,20190321,1,4134,1:00
2019-03-21 02:00:00,58577,Lyon,YouTube,20190321,2,4082,2:00
2019-03-21 00:00:00,84450,Lyon,YouTube,20190321,0,17231,0:00
2019-03-21 05:00:00,33993,Lyon,YouTube,20190321,5,4690,5:00
2019-03-21 00:00:00,93945,Lyon,YouTube,20190321,0,28818,0:00
2019-03-21 04:00:00,56742,Lyon,YouTube,20190321,4,1125,4:00
2019-03-21 02:00:00,49558,Lyon,YouTube,20190321,2,3912,2:00
2019-03-21 01:00:00,103123,Lyon,YouTube,20190321,1,4922,1:00
2019-03-21 03:00:00,63793,Lyon,YouTube,20190321,3,13927,3:00
2019-03-21 05:00:00,67813,Lyon,YouTube,20190321,5,16892,5:00
2019-03-21 02:00:00,95067,Lyon,YouTube,20190321,2,3553,2:00
2019-03-21 03:00:00,60775,Lyon,YouTube,20190321,3,1120,3:00
2019-03-21 03:00:00,93109,Lyon,YouTube,20190321,3,3500,3:00
2019-03-21 02:00:00,92553,Lyon,YouTube,20190321,2,8037,2:00
2019-03-21 05:00:00,38855,Lyon,YouTube,20190321,5,7821,5:00
2019-03-21 02:00:00,74088,Lyon,YouTube,20190321,2,6570,2:00
2019-03-21 04:00:00,60725,Lyon,YouTube,20190321,4,12382,4:00
2019-03-21 01:00:00,25087,Lyon,YouTube,20190321,1,1705,1:00
2019-03-21 04:00:00,102876,Lyon,YouTube,20190321,4,1880,4:00
2019-03-21 03:00:00,41766,Lyon,YouTube,20190321,3,1164,3:00
2019-03-21 00:00:00,103165,Lyon,YouTube,20190321,0,6608,0:00
2019-03-21 01:00:00,75208,Lyon,YouTube,20190321,1,7321,1:00
2019-03-21 00:00:00,80950,Lyon,YouTube,20190321,0,3097,0:00
2019-03-21 03:00:00,61494,Lyon,YouTube,20190321,3,5714,3:00
2019-03-21 04:00:00,97677,Lyon,YouTube,20190321,4,4377,4:00
2019-03-21 04:00:00,78576,Lyon,YouTube,20190321,4,1173,4:00
2019-03-21 00:00:00,41806,Lyon,YouTube,20190321,0,7719,0:00
2019-03-21 01:00:00,90483,Lyon,YouTube,20190321,1,28850,1:00
2019-03-21 03:00:00,64043,Lyon,YouTube,20190321,3,4605,3:00
2019-03-21 05:00:00,60640,Lyon,YouTube,20190321,5,4761,5:00
2019-03-21 03:00:00,36560,Lyon,YouTube,20190321,3,6270,3:00
2019-03-21 00:00:00,93900,Lyon,YouTube,20190321,0,3249,0:00
